,COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
4832,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",105755,OU,BCB,F,NO,P2
4833,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",106247,OU,BCE,F,NO,P2
4834,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",106431,OU,OC,F,EWS,P2
4835,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",108196,OU,BCE,F,NO,P2
4836,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",108310,OU,BCB,F,NO,P2
4837,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",109189,AU,BCA,F,NO,P3
4838,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114199,OU,BCB,F,NO,P2
4839,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114244,OU,BCE,F,NO,P2
4840,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",114363,OU,BCE,F,NO,P2
4841,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",116459,OU,BCB,F,NO,P2
4842,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",118339,OU,BCE,F,NO,P2
4843,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",119441,OU,BCD,F,NO,P2
4844,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",121494,OU,BCD,F,NO,P2
4845,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",124742,OU,BCB,F,NO,P2
4846,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",130093,OU,BCB,F,NO,P2
4847,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",148568,OU,ST,F,NO,P1
4848,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",151356,AU,SC,F,NO,P2
4849,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",154893,AU,SC,F,NO,P3
4850,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",170270,OU,BCA,F,NO,P1
4851,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",170336,OU,BCA,F,NO,P2
4852,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",184359,OU,BCA,F,NO,P1
4853,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",185370,OU,ST,F,NO,P1
4854,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",191950,OU,ST,F,NO,P2
4855,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",196082,OU,SC,F,NO,P1
4856,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",197294,OU,SC,F,NO,P1
4857,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",198499,OU,BCA,F,NO,P1
4858,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",199454,OU,ST,F,NO,P1
4859,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",200131,OU,BCC,F,NO,P2
4860,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",200284,OU,SC,F,NO,P1
4861,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",202850,OU,ST,F,NO,P1
4862,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",204115,OU,BCA,F,NO,P1
4863,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205510,OU,BCA,F,NO,P1
4864,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205868,OU,BCA,F,NO,P2
4865,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",205924,OU,SC,F,NO,P2
4866,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",206526,OU,SC,F,NO,P1
4867,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",209765,OU,SC,F,NO,P1
4868,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",212580,OU,SC,F,NO,P1
4869,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",213926,OU,ST,F,NO,P2
4870,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",215821,OU,ST,F,NO,P2
4871,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",216780,OU,SC,F,NO,P1
4872,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",216827,OU,SC,F,NO,P1
4873,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",216864,OU,ST,F,NO,P2
4874,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",217175,OU,ST,F,NO,P2
4875,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",218995,OU,ST,F,NO,P3
4876,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",220997,OU,SC,F,NO,P2
4877,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",224309,OU,SC,F,NO,P2
4878,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",227166,OU,SC,F,NO,P2
4879,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",227325,OU,SC,F,NO,P2
4880,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",228336,OU,SC,F,NO,P2
4881,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",228440,OU,SC,F,NO,P2
4882,"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",229865,OU,SC,F,NO,P2
4884,MEDICITY INSTITUTE OF MEDICAL SCIENCES,54531,AU,OC,M,NO,P2
4885,MEDICITY INSTITUTE OF MEDICAL SCIENCES,55906,AU,OC,M,NO,P2
4886,MEDICITY INSTITUTE OF MEDICAL SCIENCES,56884,AU,OC,F,NO,P3
4887,MEDICITY INSTITUTE OF MEDICAL SCIENCES,56897,AU,OC,F,NO,P3
4888,MEDICITY INSTITUTE OF MEDICAL SCIENCES,57117,AU,OC,F,NO,P3
4889,MEDICITY INSTITUTE OF MEDICAL SCIENCES,77767,OU,OC,M,NO,P1
4890,MEDICITY INSTITUTE OF MEDICAL SCIENCES,78569,AU,BCD,F,NO,P2
4891,MEDICITY INSTITUTE OF MEDICAL SCIENCES,88395,OU,OC,M,NO,P1
4892,MEDICITY INSTITUTE OF MEDICAL SCIENCES,95955,SVU,BCB,F,NO,P3
4893,MEDICITY INSTITUTE OF MEDICAL SCIENCES,104567,OU,OC,F,NO,P2
4895,MEDICITY INSTITUTE OF MEDICAL SCIENCES,109257,OU,OC,F,NO,P2
4896,MEDICITY INSTITUTE OF MEDICAL SCIENCES,110124,OU,OC,F,NO,P2
4897,MEDICITY INSTITUTE OF MEDICAL SCIENCES,110125,OU,OC,M,EWS,P2
4898,MEDICITY INSTITUTE OF MEDICAL SCIENCES,113157,OU,OC,F,EWS,P3
4899,MEDICITY INSTITUTE OF MEDICAL SCIENCES,113955,OU,OC,F,NO,P2
4900,MEDICITY INSTITUTE OF MEDICAL SCIENCES,115591,OU,OC,F,EWS,P2
4901,MEDICITY INSTITUTE OF MEDICAL SCIENCES,116387,OU,OC,M,NO,P2
4902,MEDICITY INSTITUTE OF MEDICAL SCIENCES,116453,OU,BCB,M,NO,P2
4903,MEDICITY INSTITUTE OF MEDICAL SCIENCES,118464,OU,OC,F,EWS,P2
4904,MEDICITY INSTITUTE OF MEDICAL SCIENCES,119523,OU,OC,M,EWS,P2
4905,MEDICITY INSTITUTE OF MEDICAL SCIENCES,119897,OU,OC,F,EWS,P3
4906,MEDICITY INSTITUTE OF MEDICAL SCIENCES,120615,OU,OC,M,NO,P2
4907,MEDICITY INSTITUTE OF MEDICAL SCIENCES,120758,OU,OC,F,NO,P2
4908,MEDICITY INSTITUTE OF MEDICAL SCIENCES,121021,OU,OC,M,NO,P2
4909,MEDICITY INSTITUTE OF MEDICAL SCIENCES,121616,OU,OC,F,NO,P3
4910,MEDICITY INSTITUTE OF MEDICAL SCIENCES,121655,OU,BCB,F,NO,P2
4911,MEDICITY INSTITUTE OF MEDICAL SCIENCES,121740,OU,OC,F,EWS,P2
4912,MEDICITY INSTITUTE OF MEDICAL SCIENCES,121917,OU,OC,F,NO,P2
4913,MEDICITY INSTITUTE OF MEDICAL SCIENCES,125739,OU,BCD,F,NO,P3
4914,MEDICITY INSTITUTE OF MEDICAL SCIENCES,127305,OU,BCD,F,NO,P3
4915,MEDICITY INSTITUTE OF MEDICAL SCIENCES,127784,OU,BCD,F,NO,P3
4916,MEDICITY INSTITUTE OF MEDICAL SCIENCES,128921,OU,BCB,M,NO,P3
4917,MEDICITY INSTITUTE OF MEDICAL SCIENCES,129980,OU,BCD,F,NO,P3
4918,MEDICITY INSTITUTE OF MEDICAL SCIENCES,131572,OU,OC,F,EWS,P3
4919,MEDICITY INSTITUTE OF MEDICAL SCIENCES,132232,OU,BCD,F,NO,P3
4920,MEDICITY INSTITUTE OF MEDICAL SCIENCES,133060,OU,BCD,M,NO,P2
4921,MEDICITY INSTITUTE OF MEDICAL SCIENCES,133487,OU,BCB,M,NO,P2
4922,MEDICITY INSTITUTE OF MEDICAL SCIENCES,133540,OU,BCB,F,NO,P2
4923,MEDICITY INSTITUTE OF MEDICAL SCIENCES,134159,OU,BCB,F,NO,P2
4924,MEDICITY INSTITUTE OF MEDICAL SCIENCES,134181,OU,BCB,F,NO,P2
4925,MEDICITY INSTITUTE OF MEDICAL SCIENCES,136265,OU,BCD,M,NO,P3
4926,MEDICITY INSTITUTE OF MEDICAL SCIENCES,139542,OU,BCB,F,NO,P2
4927,MEDICITY INSTITUTE OF MEDICAL SCIENCES,139931,OU,BCB,F,NO,P2
4928,MEDICITY INSTITUTE OF MEDICAL SCIENCES,143311,OU,BCD,F,NO,P3
4929,MEDICITY INSTITUTE OF MEDICAL SCIENCES,143333,OU,BCE,F,NO,P2
4930,MEDICITY INSTITUTE OF MEDICAL SCIENCES,145495,OU,BCE,F,NO,P2
4931,MEDICITY INSTITUTE OF MEDICAL SCIENCES,154303,SVU,SC,F,NO,P3
4932,MEDICITY INSTITUTE OF MEDICAL SCIENCES,157090,OU,BCE,F,NO,P2
4933,MEDICITY INSTITUTE OF MEDICAL SCIENCES,164239,OU,BCE,F,NO,P3
4934,MEDICITY INSTITUTE OF MEDICAL SCIENCES,188025,OU,BCA,M,NO,P1
4935,MEDICITY INSTITUTE OF MEDICAL SCIENCES,194453,OU,BCA,M,NO,P3
4936,MEDICITY INSTITUTE OF MEDICAL SCIENCES,195016,AU,ST,F,NO,P3
4937,MEDICITY INSTITUTE OF MEDICAL SCIENCES,197735,OU,BCC,M,NO,P2
4938,MEDICITY INSTITUTE OF MEDICAL SCIENCES,201582,OU,ST,F,NO,P1
4939,MEDICITY INSTITUTE OF MEDICAL SCIENCES,202866,OU,SC,F,NO,P1
4940,MEDICITY INSTITUTE OF MEDICAL SCIENCES,204123,OU,ST,F,NO,P1
4941,MEDICITY INSTITUTE OF MEDICAL SCIENCES,206895,OU,SC,M,NO,P3
4942,MEDICITY INSTITUTE OF MEDICAL SCIENCES,211893,OU,ST,M,NO,P2
4943,MEDICITY INSTITUTE OF MEDICAL SCIENCES,212420,OU,ST,F,NO,P2
4944,MEDICITY INSTITUTE OF MEDICAL SCIENCES,213818,OU,ST,F,NO,P2
4945,MEDICITY INSTITUTE OF MEDICAL SCIENCES,216817,OU,ST,M,NO,P3
4946,MEDICITY INSTITUTE OF MEDICAL SCIENCES,217099,OU,SC,M,NO,P1
4947,MEDICITY INSTITUTE OF MEDICAL SCIENCES,222612,OU,SC,M,NO,P2
4948,MEDICITY INSTITUTE OF MEDICAL SCIENCES,224062,OU,SC,F,NO,P2
4949,MEDICITY INSTITUTE OF MEDICAL SCIENCES,224186,OU,SC,F,NO,P3
4950,MEDICITY INSTITUTE OF MEDICAL SCIENCES,224228,OU,SC,F,NO,P2
4951,MEDICITY INSTITUTE OF MEDICAL SCIENCES,224520,OU,BCA,F,NO,P3
4952,MEDICITY INSTITUTE OF MEDICAL SCIENCES,225712,OU,SC,F,NO,P2
4953,MEDICITY INSTITUTE OF MEDICAL SCIENCES,230018,OU,SC,F,NO,P2
4954,MEDICITY INSTITUTE OF MEDICAL SCIENCES,231380,OU,SC,F,NO,P2
4955,MEDICITY INSTITUTE OF MEDICAL SCIENCES,231489,OU,SC,F,NO,P2
4956,MEDICITY INSTITUTE OF MEDICAL SCIENCES,237473,OU,BCA,F,NO,P2
4957,MEDICITY INSTITUTE OF MEDICAL SCIENCES,240555,OU,BCA,F,NO,P3
4959,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",83661,OU,OC,M,NO,P2
4960,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",126184,OU,OC,F,NO,P2
4961,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",127737,OU,OC,F,NO,P2
4962,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",127798,OU,OC,M,EWS,P2
4963,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",131285,OU,BCB,M,NO,P2
4964,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",136303,OU,BCD,M,NO,P2
4965,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",136445,OU,BCB,F,NO,P2
4966,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",138750,OU,BCB,F,NO,P2
4967,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",138966,OU,OC,F,EWS,P2
4968,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",140231,OU,OC,M,NO,P2
4969,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",140727,OU,OC,F,EWS,P3
4970,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",140904,OU,OC,M,EWS,P2
4971,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",141857,OU,OC,F,NO,P2
4972,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",145303,OU,BCE,M,NO,P2
4973,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",148307,OU,OC,F,EWS,P3
4974,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",148570,OU,BCE,F,NO,P3
4975,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",152075,OU,BCB,F,NO,P2
4976,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",152329,OU,BCE,F,NO,P3
4977,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",152501,OU,BCE,M,NO,P2
4978,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",153350,OU,BCE,F,NO,P2
4979,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",153783,OU,BCB,F,NO,P3
4980,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",156811,OU,BCD,M,NO,P2
4981,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",159321,OU,BCD,F,NO,P3
4982,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",159345,OU,BCB,M,NO,P2
4983,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",161294,OU,BCB,F,NO,P2
4984,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",161648,OU,BCE,F,NO,P2
4985,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",162202,OU,BCD,F,NO,P2
4986,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",163578,OU,BCD,F,NO,P2
4987,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",164155,OU,BCD,M,NO,P2
4988,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",164629,OU,BCD,F,NO,P2
4989,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",165237,OU,BCD,M,NO,P2
4990,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",165346,OU,BCD,M,NO,P2
4991,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",165351,OU,BCD,F,NO,P2
4992,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",167570,OU,BCD,F,NO,P2
4993,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",167639,OU,BCD,M,NO,P2
4994,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",167670,OU,BCB,M,NO,P2
4995,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",168100,OU,BCD,M,NO,P2
4996,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",168317,OU,BCB,F,NO,P2
4997,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",168750,OU,BCD,F,NO,P2
4998,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",169033,OU,BCB,M,NO,P2
4999,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",169178,OU,BCB,M,NO,P2
5000,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",169530,OU,BCD,M,NO,P2
5001,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",170246,OU,BCD,F,NO,P2
5002,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",170645,OU,BCB,F,NO,P2
5003,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",170745,OU,BCB,F,NO,P2
5004,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",171314,OU,BCB,F,NO,P2
5005,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",171544,OU,BCB,F,NO,P2
5006,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",171719,OU,BCB,F,NO,P2
5007,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",173984,OU,BCB,F,NO,P2
5008,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",175672,OU,BCB,F,NO,P2
5009,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",180023,OU,BCA,F,NO,P1
5010,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",186640,OU,BCA,M,NO,P2
5012,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",210385,OU,SC,F,NO,P3
5013,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",218107,OU,ST,F,NO,P3
5014,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",218164,OU,ST,F,NO,P2
5015,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",218198,OU,ST,F,NO,P1
5016,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",219553,OU,ST,F,NO,P2
5017,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",219638,OU,BCA,F,NO,P3
5018,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",221706,OU,SC,F,NO,P2
5019,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",222446,OU,SC,M,NO,P2
5020,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",224140,OU,ST,F,NO,P2
5021,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",224214,OU,SC,F,NO,P1
5022,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",225519,OU,ST,F,NO,P2
5023,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",225726,OU,ST,M,NO,P3
5024,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",226301,OU,SC,F,NO,P1
5025,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",227120,OU,SC,M,NO,P2
5026,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",227748,OU,BCA,F,NO,P1
5027,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",228810,OU,SC,M,NO,P1
5028,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",229796,OU,SC,M,NO,P1
5029,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",231396,OU,SC,F,NO,P1
5030,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",232853,OU,SC,F,NO,P2
5031,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",234363,OU,SC,F,NO,P3
5032,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",246762,OU,BCA,F,NO,P2
5033,"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",266945,OU,BCC,F,NO,P2
5034,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",151424,OU,BCE,F,NO,P2
5035,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",152085,OU,BCE,M,NO,P2
5036,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",154625,OU,OC,F,NO,P3
5037,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",155980,OU,OC,M,NO,P2
5038,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",158256,OU,OC,F,NO,P2
5039,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",158608,OU,OC,M,EWS,P2
5040,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",158803,OU,OC,F,EWS,P2
5041,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",159419,OU,OC,F,NO,P2
5042,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",159454,OU,OC,F,NO,P2
5043,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",159654,OU,OC,M,NO,P2
5044,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",160503,OU,OC,F,NO,P3
5045,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",160607,OU,OC,F,NO,P3
5046,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",160740,OU,OC,F,NO,P3
5047,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",160822,OU,OC,M,NO,P3
5048,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",161895,OU,BCD,F,NO,P2
5049,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",164090,OU,BCD,F,NO,P2
5050,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",168997,OU,BCD,F,NO,P2
5051,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",170626,OU,BCB,F,NO,P3
5052,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",170768,OU,BCB,F,NO,P2
5053,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",171252,OU,BCD,F,NO,P2
5054,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",172529,OU,BCD,M,NO,P3
5055,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",172661,OU,BCD,F,NO,P2
5056,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",172921,OU,BCD,F,NO,P2
5057,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",173687,OU,BCB,F,NO,P2
5058,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175005,OU,BCB,M,NO,P3
5059,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175014,OU,BCD,M,NO,P2
5060,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175030,OU,BCE,F,NO,P3
5061,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175048,OU,BCD,F,NO,P2
5062,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175085,OU,BCD,F,NO,P2
5063,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175103,OU,BCD,F,NO,P2
5064,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175187,OU,BCE,F,NO,P2
5065,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",175332,OU,BCD,F,NO,P2
5066,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180076,OU,BCB,F,NO,P2
5067,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180104,OU,BCB,F,NO,P2
5068,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180231,OU,BCB,F,NO,P2
5069,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180514,OU,BCB,M,NO,P2
5070,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180572,OU,BCB,M,NO,P2
5071,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",180614,OU,BCB,M,NO,P2
5072,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",181468,OU,BCB,F,NO,P3
5073,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",181548,OU,BCB,F,NO,P2
5074,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",181617,OU,BCB,M,NO,P2
5075,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",181777,OU,BCB,F,NO,P2
5076,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",182090,OU,BCB,M,NO,P2
5078,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",182755,OU,BCB,M,NO,P3
5079,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",182756,OU,BCB,F,NO,P3
5080,"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",183015,OU,BCE,F,NO,P2
