COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
"MAHESHWARA MEDICAL COLLEGE, PATANCHERU, MEDAK",1093062,NL,OC,M,,NRI,,,P1
"MAHESHWARA MEDICAL COLLEGE, PATANCHERU, MEDAK",1215627,OU,BCC,M,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",102338,NL,OC,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",107653,NL,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",112462,NL,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",115457,NL,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",118429,NL,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",119256,NL,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",123527,NL,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",123879,NL,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",205939,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",288826,OU,BCD,F,,,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",294560,OU,BCB,F,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",295768,OU,SC,F,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",300939,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",310404,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",326911,OU,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",329752,OU,BCE,M,MSM,,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",330014,OU,BCA,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",335432,OU,BCA,F,,,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",347677,OU,BCE,M,MSM,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",349053,OU,SC,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",349902,OU,OC,F,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",351384,OU,OC,F,,,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",353264,OU,OC,M,MSM,,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",353324,OU,BCD,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",355737,OU,OC,F,,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",358869,OU,OC,F,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",362460,OU,BCD,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",363076,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",364541,OU,BCD,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",369857,OU,SC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",373648,OU,BCD,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",374592,OU,BCD,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",375424,OU,OC,M,,,YES,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",377155,OU,BCB,F,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",379671,OU,BCB,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",383083,OU,SC,F,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",383390,OU,BCE,F,MSM,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",384350,OU,BCE,F,MSM,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",388054,OU,BCD,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",391467,OU,OC,F,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",393935,OU,BCA,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",394489,OU,BCB,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",396148,OU,BCA,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",398193,OU,BCB,M,,,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",398962,OU,BCB,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",401001,OU,BCA,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",409805,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",409840,OU,BCD,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",412814,OU,OC,F,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",414619,OU,BCB,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",415419,OU,OC,M,,,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",420746,OU,OC,M,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",438742,OU,OC,F,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",476095,NL,OC,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",556700,OU,OC,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",654001,AU,OC,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",689546,OU,OC,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",730221,SVU,BCB,M,,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",762765,OU,OC,M,MSM,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",763030,OU,BCD,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",816289,NL,OC,F,MSM,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",857448,OU,OC,F,,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",874108,OU,SC,M,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",882573,OU,BCD,M,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",931470,OU,OC,M,,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",969786,OU,BCB,F,,NRI,,,P3
"MNR MEDICAL COLLEGE, SANGAREDDY",980885,OU,OC,F,,NRI,,,P2
"MNR MEDICAL COLLEGE, SANGAREDDY",986181,OU,OC,M,,NRI,,,P1
"MNR MEDICAL COLLEGE, SANGAREDDY",1092939,NL,SC,F,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",94306,NL,OC,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",95457,NL,OC,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",96423,NL,OC,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",97504,NL,OC,M,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",99893,NL,OC,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",101510,NL,OC,M,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",104772,NL,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",106106,NL,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",110792,NL,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",114443,NL,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",115359,NL,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",119494,NL,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",119546,NL,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",188102,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",248726,OU,SC,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",251880,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",253839,OU,BCD,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",257500,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",262063,OU,ST,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",267266,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",282238,OU,BCD,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",289321,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",289606,OU,BCA,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",299285,OU,SC,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",301083,OU,BCA,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",303329,OU,ST,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",303800,OU,OC,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",306554,OU,BCE,M,MSM,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",306953,OU,OC,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",308797,OU,ST,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",316480,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",318285,OU,BCA,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",320189,OU,OC,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",320213,OU,ST,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",321950,OU,BCA,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",322197,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",322206,OU,BCB,F,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",323642,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",327588,OU,BCA,M,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",329479,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",331833,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",338073,OU,OC,M,,,,,P2
"RVM MEDICAL COLLEGE, MULUGU",340336,OU,BCD,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",341494,OU,BCB,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",345001,AU,BCD,M,,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",345324,OU,BCA,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",347494,OU,OC,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",350394,OU,BCD,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",351141,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",351564,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",351919,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",353160,OU,BCB,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",354406,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",355398,OU,BCB,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",359434,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",359687,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",360433,OU,SC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",362011,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",362686,OU,BCD,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",362724,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",363441,OU,BCD,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",363597,OU,ST,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",364165,OU,SC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",365978,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",367433,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",368664,OU,BCA,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",368784,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",370476,OU,OC,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",371870,OU,BCD,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",372207,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",372339,OU,BCD,M,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",372733,OU,BCE,M,MSM,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",374099,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",374520,OU,SC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",376499,OU,BCD,F,,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",378691,OU,ST,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",379510,OU,OC,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",379654,OU,ST,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",379769,OU,OC,F,,,,,P3
"RVM MEDICAL COLLEGE, MULUGU",380673,OU,BCB,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",381882,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",382777,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",383283,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",389893,OU,BCB,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",390149,OU,ST,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",390604,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",390918,OU,BCD,F,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",391668,OU,OC,M,,,,,P1
"RVM MEDICAL COLLEGE, MULUGU",426560,OU,OC,F,,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",467365,OU,OC,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",495121,NL,OC,F,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",522063,OU,BCD,M,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",690535,OU,OC,M,,NRI,YES,,P2
"RVM MEDICAL COLLEGE, MULUGU",725074,OU,OC,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",746118,OU,OC,F,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",753043,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",763024,OU,BCB,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",766455,OU,BCD,M,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",778274,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",821949,OU,SC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",855998,OU,OC,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",863035,OU,OC,F,,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",925839,OU,BCE,M,MSM,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",960086,OU,OC,F,,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",983046,OU,OC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",1005545,OU,BCB,M,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",1021100,OU,BCD,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",1021981,OU,BCD,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",1060164,SVU,SC,M,,NRI,,,P2
"RVM MEDICAL COLLEGE, MULUGU",1062396,OU,BCB,M,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",1093673,OU,BCE,M,MSM,NRI,,,P3
"RVM MEDICAL COLLEGE, MULUGU",1113215,OU,BCC,F,,NRI,,,P1
"RVM MEDICAL COLLEGE, MULUGU",1163337,OU,BCB,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",97342,NL,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",105794,NL,OC,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",106580,NL,OC,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",120029,NL,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",120177,NL,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",127068,NL,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",127612,NL,OC,F,MSM,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",129164,NL,OC,M,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",337523,OU,SC,F,,,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",360384,OU,BCA,F,,,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",394113,OU,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",403807,OU,SC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",418169,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",419283,OU,BCB,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",419816,OU,OC,F,,,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",426148,OU,SC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",426764,OU,SC,M,,,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",433445,OU,BCB,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",440849,OU,BCD,M,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",444332,OU,OC,F,,,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",444671,OU,BCD,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",445795,OU,BCB,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",446840,OU,OC,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",468682,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",469454,OU,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",473058,OU,BCD,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",475735,OU,BCE,F,MSM,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",475776,OU,BCB,F,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",476136,OU,OC,F,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",478798,OU,ST,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",478906,OU,BCE,M,MSM,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",479533,OU,OC,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",479640,OU,OC,F,,,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",479686,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",480537,OU,BCB,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",480585,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",486522,OU,OC,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",489376,OU,BCA,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",494496,AU,BCB,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",496715,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",499729,OU,BCE,F,MSM,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",500167,OU,BCB,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",502604,OU,OC,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",505034,OU,ST,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",505594,OU,BCA,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",507475,OU,BCD,F,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",510650,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",513537,OU,BCD,M,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",513554,OU,OC,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",514038,OU,OC,F,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",514688,OU,BCD,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",517504,OU,BCB,F,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",520215,OU,BCD,F,,,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",610965,NL,OC,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",641619,OU,BCB,F,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",719427,NL,OC,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",723173,OU,BCE,M,MSM,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",778516,OU,BCE,F,MSM,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",838823,OU,OC,M,,NRI,,,P3
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",842728,OU,SC,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",885797,OU,BCE,M,MSM,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",970128,OU,SC,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",1018336,OU,BCD,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",1029097,OU,SC,M,,NRI,,,P1
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",1154527,OU,BCA,F,,NRI,,,P2
"SURABHI INSTITUTE OF MEDICAL SCIENCES, SIDDIPET",1163310,OU,BCA,M,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",---------------------------------------------------------------------------------------------------------,,,,,,,,
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",102828,NL,OC,M,,,,,P2
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",106266,NL,OC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",107048,NL,OC,M,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",117433,NL,OC,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",129473,NL,OC,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",133050,NL,OC,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",133146,NL,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",135807,NL,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",293925,NL,OC,F,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",403506,OU,BCE,M,MSM,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",404685,OU,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",443367,OU,BCE,F,MSM,NRI,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",448351,OU,OC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",456623,OU,BCA,M,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",460830,OU,ST,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",463056,OU,BCB,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",465363,OU,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",468602,OU,SC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",470306,NL,OC,M,MSM,NRI,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",475696,OU,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",478519,OU,BCD,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",480700,OU,BCC,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",483811,OU,BCE,M,MSM,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",486313,OU,BCD,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",488924,OU,BCB,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",491988,OU,BCB,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",493067,OU,OC,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",494882,OU,BCA,F,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",497572,OU,BCD,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",497940,OU,BCE,F,,,,,P3
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",498638,OU,OC,M,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",501748,OU,BCE,M,MSM,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",501938,OU,OC,M,MSM,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",503519,OU,BCB,F,,,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",507336,NL,OC,M,,NRI,,,P1
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",510447,OU,BCA,F,,,,,P1
