COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",258051,OU,BCC,M,NO,P2
"TRR INSTITUTE OF MEDICAL SCIENCES, INOLE, PATANCHERU",258053,OU,BCD,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",46452,AU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",46509,AU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",46616,AU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",49207,SVU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",49514,AU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",50007,SVU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",57563,OU,OC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",58125,OU,BCB,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",63159,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",70139,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",73566,AU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",74333,AU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",75150,AU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",76247,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",76531,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",76958,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",78986,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",79704,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",80241,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",80270,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",80368,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",83299,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",83519,OU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",83723,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",88947,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",89283,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",91178,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",91242,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",91248,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",93971,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",94914,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",94965,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",95090,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",95199,SVU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",110127,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",96828,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",96979,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",97038,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",97881,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",98613,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100489,OU,OC,M,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100630,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100901,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100924,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",101182,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",101450,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",101646,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",102370,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",103780,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",103919,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",104382,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",104650,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",107190,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",107248,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",107349,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",107553,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",108116,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",110102,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",112071,NL,BCE,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",112247,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",113877,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",116279,OU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",127921,NL,OC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",134229,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",135033,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",136300,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",137485,AU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",152094,AU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",165248,OU,SC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",175276,OU,BCA,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",176360,OU,SC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",179090,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",182875,OU,ST,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",182935,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",185462,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",186212,OU,SC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",188047,OU,SC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",189175,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",190617,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",190619,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",193534,OU,BCA,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",195029,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",198482,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",198487,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",199221,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",199441,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",200594,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",201554,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",201880,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",206895,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",206901,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",207142,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",209724,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",210148,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",210844,OU,BCC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",214063,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",215917,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",218322,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",218688,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",555994,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",45822,NL,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",52134,AU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",52930,SVU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",53667,SVU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",54568,AU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",57626,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",63923,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",65323,OU,OC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",69195,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",70021,OU,OC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",72047,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",73968,OU,BCB,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",74405,OU,OC,M,EWS,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",77519,OU,OC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",79395,SVU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",80236,OU,BCD,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",85235,OU,OC,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",87448,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",87517,AU,BCC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",88531,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",88719,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",89375,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",92891,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",93265,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",93690,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",94560,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",94821,OU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",94973,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",95039,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",95873,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",97887,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",98247,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",99181,NL,BCE,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",99693,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100287,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",100674,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",101581,OU,OC,F,EWS,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",101991,OU,OC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",103612,OU,OC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",103841,OU,BCB,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",104658,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",104710,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",105350,OU,BCE,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",106536,OU,BCD,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",117837,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",118380,OU,BCB,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",119876,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",120108,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",121728,OU,BCD,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",143207,AU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",151091,AU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",178929,AU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",180028,OU,BCA,M,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",193341,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",202898,OU,BCA,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",203011,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",206863,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",206990,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",207100,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",208370,OU,ST,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",208513,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",209790,OU,ST,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",209862,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",210440,OU,SC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",210739,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",216927,OU,SC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",218108,OU,SC,F,NO,P1
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",219731,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",219736,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",221061,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",221270,OU,BCA,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",221539,OU,SC,F,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",222496,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",224198,OU,SC,M,NO,P2
"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",229812,OU,BCA,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",110169,OU,OC,F,EWS,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",110228,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",114503,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",115498,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",119236,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",122489,OU,BCB,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",125274,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",128024,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",132012,OU,BCE,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",134105,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",137327,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",138899,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",139580,OU,OC,F,EWS,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",141012,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",145440,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",145895,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",145938,OU,BCD,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",146523,OU,OC,M,EWS,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",146822,OU,OC,F,EWS,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",147281,OU,OC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",147507,OU,BCE,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",148633,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",148804,OU,BCE,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",149939,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",151149,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",151440,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",155686,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",160016,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",161587,OU,BCE,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",161614,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",161616,OU,BCE,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",162430,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",163030,OU,BCB,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",163041,OU,BCE,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",163408,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",163430,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",163849,OU,BCD,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",164119,OU,BCD,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",165227,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",166354,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",169036,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",170107,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",170128,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",171261,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",171594,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",171808,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",172571,OU,BCB,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",172695,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",172835,OU,BCB,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",207443,OU,ST,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",216817,OU,ST,M,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",217331,OU,ST,M,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",219742,OU,ST,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",221018,OU,SC,F,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",222494,OU,SC,F,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",222580,OU,ST,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",224111,OU,ST,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",224163,OU,ST,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",224428,OU,ST,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",225556,OU,SC,M,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",229798,OU,SC,F,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",231521,OU,SC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",231531,OU,SC,M,NO,P1
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",234436,OU,SC,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",235939,OU,SC,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",236171,OU,SC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",237301,OU,SC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",239112,OU,SC,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",240570,OU,BCA,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",241630,OU,BCA,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",242090,OU,BCA,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",243563,OU,BCA,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",248924,OU,BCA,M,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",260353,OU,BCC,F,NO,P2
"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",343299,OU,BCB,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",122779,OU,BCD,F,NO,P2
"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",138458,OU,OC,F,EWS,P2
