,COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
3464,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",159893,OU,BCA,F,,P1
3465,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",160511,OU,BCA,M,,P1
3466,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",160811,OU,SC,F,,P1
3467,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",162802,OU,BCA,F,,P1
3468,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",162948,OU,BCA,F,,P1
3469,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",165248,OU,SC,F,,P1
3470,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",166377,OU,BCA,F,,P1
3471,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",167549,OU,BCA,F,,P1
3472,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",174990,OU,ST,F,,P1
3473,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",176360,OU,SC,F,,P1
3474,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",179090,OU,ST,F,,P1
3475,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",180294,OU,SC,F,,P1
3476,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",181696,OU,SC,F,,P1
3477,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",182875,OU,ST,F,,P1
3478,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",182935,OU,ST,F,,P1
3479,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",184399,OU,ST,F,,P1
3480,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",185462,OU,ST,F,,P1
3481,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",186212,OU,SC,M,,P1
3482,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",186656,OU,ST,F,,P1
3483,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",187140,OU,ST,M,,P1
3484,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",188047,OU,SC,M,,P1
3485,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",192127,OU,SC,M,,P1
3486,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",198588,OU,SC,F,,P1
3487,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",198607,OU,SC,F,,P1
3488,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",198725,OU,SC,F,,P1
3489,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",200594,OU,SC,F,,P1
3490,"KAMINENI INSTITUTE OF MEDICAL SCIENCES., NARKETPALLY",210844,OU,BCC,M,,P1
3491,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",37486,AU,OC,M,,P1
3492,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",39837,SVU,OC,F,,P1
3493,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",40905,AU,OC,F,,P1
3494,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",41011,AU,OC,F,,P1
3495,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",41558,AU,OC,F,,P1
3496,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",52522,SVU,BCB,M,,P1
3497,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",57626,OU,OC,M,,P1
3498,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",62470,OU,OC,F,,P1
3499,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",65323,OU,OC,F,,P1
3500,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",66063,OU,OC,F,,P1
3501,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",69195,OU,OC,M,,P1
3502,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",70021,OU,OC,F,,P1
3503,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",72047,OU,OC,M,,P1
3504,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",72189,OU,OC,F,,P1
3505,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",73477,OU,OC,M,,P1
3506,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",73968,OU,BCB,M,,P1
3507,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",74405,OU,OC,M,EWS,P1
3508,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",74808,OU,OC,M,,P1
3509,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",75479,OU,OC,M,,P1
3510,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",77519,OU,OC,F,,P1
3511,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",78618,OU,OC,F,,P1
3512,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",79356,OU,BCD,M,,P1
3513,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",80236,OU,BCD,M,,P1
3514,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",82329,OU,BCB,F,,P1
3515,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",83299,OU,OC,M,,P1
3516,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",84221,SVU,BCE,M,,P1
3517,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",85235,OU,OC,M,,P1
3518,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",85837,OU,BCB,F,,P1
3519,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",86193,AU,BCC,M,,P1
3520,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",90524,OU,BCB,F,,P1
3521,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",94821,OU,BCD,M,,P1
3522,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",95545,OU,BCB,M,,P1
3523,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",95873,OU,BCE,F,,P1
3524,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",96758,OU,BCB,F,,P1
3525,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",97795,OU,BCE,F,,P1
3526,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",97887,OU,BCB,F,,P1
3527,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",98247,OU,BCB,F,,P1
3528,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",99693,OU,BCD,F,,P1
3529,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",100618,OU,BCD,F,,P1
3530,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",101504,OU,BCD,M,,P1
3531,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",103202,OU,BCD,F,,P1
3532,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",125818,OU,BCA,F,,P1
3533,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",127747,AU,SC,M,,P1
3534,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",127800,SVU,SC,F,,P1
3535,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",143085,OU,ST,M,,P1
3536,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",180028,OU,BCA,M,,P1
3537,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",184106,OU,BCA,F,,P1
3538,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",193341,OU,BCA,F,,P1
3539,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",194450,OU,ST,M,,P1
3540,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",194453,OU,BCA,M,,P1
3541,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",194607,OU,ST,F,,P1
3542,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",194637,OU,ST,M,,P1
3543,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",199379,OU,ST,M,,P1
3544,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",201205,OU,ST,F,,P1
3545,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",201212,OU,ST,M,,P1
3546,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",208230,OU,SC,F,,P1
3547,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",210440,OU,SC,F,,P1
3548,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",214063,OU,SC,M,,P1
3549,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",216731,OU,SC,M,,P1
3550,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",216927,OU,SC,F,,P1
3551,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",217028,OU,SC,M,,P1
3552,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",218108,OU,SC,F,,P1
3553,"BHASKAR MEDICAL COLLEGE, MOINABAD, RR",218211,OU,SC,M,,P1
3554,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",100901,OU,BCB,F,,P1
3555,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",101424,OU,OC,F,,P1
3556,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",104367,OU,OC,F,,P1
3557,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",105712,OU,OC,F,,P1
3558,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",108116,OU,OC,F,EWS,P1
3559,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",108836,OU,BCB,M,,P1
3560,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",110169,OU,OC,F,EWS,P1
3561,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",110228,OU,OC,F,,P1
3562,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",113432,OU,OC,F,,P1
3563,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",114503,OU,BCD,F,,P1
3564,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",115498,OU,OC,F,,P1
3565,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",115591,OU,OC,F,EWS,P1
3566,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",116387,OU,OC,M,,P1
3567,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",116459,OU,BCB,F,,P1
3568,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",119236,OU,OC,F,,P1
3569,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",119468,OU,OC,F,,P1
3570,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",119579,OU,OC,M,,P1
3571,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",120810,OU,OC,M,,P1
3572,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",122489,OU,BCB,M,,P1
3573,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",123646,OU,BCE,F,,P1
3574,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",123786,OU,BCD,F,,P1
3575,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",126059,OU,BCD,M,,P1
3576,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",127305,OU,BCD,F,,P1
3577,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",127784,OU,BCD,F,,P1
3578,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",128106,OU,BCE,F,,P1
3579,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",128822,OU,BCB,F,,P1
3580,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",132012,OU,BCE,F,,P1
3581,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",132254,OU,BCB,F,,P1
3582,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",133487,OU,BCB,M,,P1
3583,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",134159,OU,BCB,F,,P1
3584,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",134340,OU,BCB,F,,P1
3585,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",134469,OU,BCB,M,,P1
3586,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",134476,OU,BCB,F,,P1
3587,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",197269,OU,ST,M,,P1
3588,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",200131,OU,BCC,F,,P1
3589,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",207443,OU,ST,F,,P1
3590,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",213908,OU,ST,F,,P1
3591,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",215821,OU,ST,F,,P1
3592,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",216817,OU,ST,M,,P1
3593,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",216864,OU,ST,F,,P1
3594,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",216885,OU,ST,M,,P1
3595,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",217331,OU,ST,M,,P1
3596,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",220108,OU,BCA,F,,P1
3597,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",221018,OU,SC,F,,P1
3598,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",222494,OU,SC,F,,P1
3599,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",225556,OU,SC,M,,P1
3600,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",228336,OU,SC,F,,P1
3601,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",228537,OU,SC,F,,P1
3602,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",228550,OU,SC,M,,P1
3603,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",228587,OU,BCA,F,,P1
3604,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",229798,OU,SC,F,,P1
3605,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",229812,OU,BCA,M,,P1
3606,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",229910,OU,BCA,M,,P1
3607,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",230018,OU,SC,F,,P1
3608,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",231380,OU,SC,F,,P1
3609,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",231521,OU,SC,F,,P1
3610,"DR PATNAM MAHENDER REDDY INST OF MED SCI, CHEVELLA",231531,OU,SC,M,,P1
3611,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",106329,OU,OC,F,,P1
3612,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",107360,OU,OC,F,,P1
3613,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",116325,OU,BCB,M,,P1
3614,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",118613,OU,OC,F,,P1
3615,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",119870,OU,OC,F,,P1
3616,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",120615,OU,OC,M,,P1
3617,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",121627,OU,OC,M,,P1
3618,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",122342,OU,OC,F,,P1
3619,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",122779,OU,BCD,F,,P1
3620,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",122866,OU,OC,F,EWS,P1
3621,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",124108,OU,OC,F,,P1
3622,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",124697,OU,OC,M,,P1
3623,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",124726,OU,OC,M,,P1
3624,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",125274,OU,OC,F,,P1
3625,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",125697,OU,BCB,F,,P1
3626,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",125837,OU,BCD,F,,P1
3627,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",126883,OU,BCD,F,,P1
3628,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",127768,OU,BCD,M,,P1
3629,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",130309,OU,BCD,M,,P1
3630,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",132456,OU,BCD,M,,P1
3631,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",135204,OU,BCB,F,,P1
3632,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",136478,OU,BCB,F,,P1
3634,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",138426,OU,BCB,F,,P1
3635,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",138502,OU,BCB,M,,P1
3636,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",138562,OU,BCB,F,,P1
3637,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",138874,OU,BCB,F,,P1
3638,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",139542,OU,BCB,F,,P1
3639,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",147623,OU,BCE,F,,P1
3640,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",148586,OU,BCE,F,,P1
3641,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",148804,OU,BCE,F,,P1
3642,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",193454,OU,ST,M,,P1
3643,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",206974,OU,ST,F,,P1
3644,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",209719,OU,SC,M,,P1
3645,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",213818,OU,ST,F,,P1
3646,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",213926,OU,ST,F,,P1
3647,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",217175,OU,ST,F,,P1
3648,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",218091,OU,ST,F,,P1
3649,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",219736,OU,SC,F,,P1
3650,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",223763,OU,SC,F,,P1
3651,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",224532,OU,BCA,F,,P1
3652,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",225588,OU,BCA,F,,P1
3653,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",228468,OU,SC,F,,P1
3654,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",229780,OU,BCA,F,,P1
3655,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",229865,OU,SC,F,,P1
3656,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",229994,OU,BCA,M,,P1
3657,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",230139,OU,BCA,F,,P1
3658,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",231779,OU,SC,F,,P1
3659,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",232853,OU,SC,F,,P1
3660,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",233180,OU,SC,F,,P1
3661,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",233242,OU,SC,F,,P1
3662,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",233846,OU,SC,F,,P1
3663,"MAHAVIR INSTITUTE OF MEDICAL SCIENCES, VIKARABAD",237640,OU,BCC,M,,P1
3664,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",19704,AU,BCB,M,,P1
3665,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",27099,NL,OC,F,,P1
3666,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",31229,OU,OC,M,,P1
3667,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",32032,OU,OC,F,,P1
3668,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",32835,OU,OC,F,,P1
3669,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",35919,OU,OC,M,,P1
3670,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",40755,OU,OC,F,,P1
3671,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",40902,OU,BCB,F,,P1
3672,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",41397,OU,OC,F,EWS,P1
3673,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",42787,AU,BCD,F,,P1
3674,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",43407,NL,BCB,F,,P1
3675,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",47155,OU,OC,M,,P1
3676,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",47206,OU,OC,F,,P1
3677,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",47779,OU,OC,F,,P1
3678,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",48506,OU,OC,F,,P1
3679,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",49187,OU,OC,F,,P1
3680,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",52951,OU,OC,M,,P1
3681,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",53830,OU,OC,M,,P1
3682,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",55227,OU,OC,M,,P1
3683,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",56741,OU,OC,F,EWS,P1
3684,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",57774,OU,OC,F,,P1
3685,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",57810,OU,OC,F,EWS,P1
3686,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",59124,OU,OC,F,,P1
3687,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",59239,OU,BCD,F,,P1
3688,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",59816,OU,BCB,M,,P1
3689,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",60953,OU,OC,M,,P1
3690,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",61354,AU,BCC,F,,P1
3691,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",61384,OU,BCB,F,,P1
3692,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",62626,OU,BCB,M,,P1
3693,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",64908,OU,BCB,F,,P1
3694,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",65587,OU,BCB,F,,P1
3695,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",67688,OU,BCB,M,,P1
3696,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",68279,OU,BCB,M,,P1
3697,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",69529,OU,BCD,M,,P1
3698,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",69537,OU,BCB,M,,P1
3699,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",72923,AU,BCA,F,,P1
3700,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",73540,OU,BCB,F,,P1
3701,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",75154,OU,BCD,F,,P1
3702,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",75205,OU,BCB,F,,P1
3703,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",76914,OU,BCB,F,,P1
3704,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",78592,OU,BCA,F,,P1
3706,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",80415,OU,BCD,F,,P1
3707,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",83963,OU,BCD,M,,P1
3708,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",90351,OU,BCD,M,,P1
3709,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",92955,OU,BCE,F,,P1
3710,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",96386,AU,SC,F,,P1
3711,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",96732,OU,BCE,F,,P1
3712,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",96831,OU,BCE,M,,P1
3713,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",113406,AU,SC,F,,P1
3714,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",113829,OU,BCA,F,,P1
3715,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",137925,OU,SC,M,,P1
3716,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",144233,OU,SC,F,,P1
3717,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",145842,SVU,ST,M,,P1
3718,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",154501,OU,BCA,M,,P1
3719,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",156979,OU,BCA,F,,P1
3720,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",159970,OU,BCA,F,,P1
3721,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",160617,OU,BCA,F,,P1
3722,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",161251,OU,ST,M,,P1
3723,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",161704,OU,SC,F,,P1
3724,"MALLA REDDY INSTITUTE OF MEDICAL SCIENCE, SURARAM",161976,OU,SC,F,,P1
