COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",298741.0,OU,BCE,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",308728.0,OU,BCB,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",312144.0,SVU,OC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",317783.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",327824.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",348084.0,AU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",356593.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",359374.0,SVU,SC,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",372274.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",388755.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",391302.0,SVU,OC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",393196.0,OU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",400648.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",405178.0,SVU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",419763.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",420266.0,SVU,BCB,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",422121.0,OU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",424039.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",427085.0,OU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",435967.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",437982.0,OU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",440632.0,OU,BCD,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",442842.0,AU,BCB,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",453847.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",458025.0,OU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",460466.0,OU,SC,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",467885.0,OU,BCA,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",481134.0,OU,SC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",486013.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",504991.0,OU,BCD,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",527325.0,OU,BCB,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",599185.0,OU,BCB,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",624296.0,OU,ST,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",637652.0,OU,BCC,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",656024.0,AU,OC,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",710116.0,OU,BCA,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",774189.0,AU,SC,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",821707.0,OU,ST,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",854464.0,AU,BCA,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",911951.0,OU,ST,M,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",985731.0,SVU,BCD,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",1025259.0,OU,ST,F,NO,P2
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",1176365.0,SVU,SC,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",309384.0,OU,BCD,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",310189.0,OU,BCA,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",316813.0,AU,SC,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",333105.0,OU,BCD,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",339181.0,OU,BCD,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",345258.0,OU,BCB,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",347427.0,OU,BCA,M,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",347961.0,OU,BCB,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",351074.0,OU,BCD,M,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",353692.0,OU,BCE,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",355727.0,OU,BCB,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",380529.0,OU,SC,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",403692.0,OU,SC,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",414134.0,OU,SC,M,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",460734.0,OU,ST,F,NO,P2
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",507762.0,OU,ST,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",199309.0,OU,OC,F,YES,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",229862.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",237644.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",264666.0,OU,OC,F,YES,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",281572.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",295534.0,OU,BCE,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",300924.0,OU,BCE,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",304517.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",305017.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",305350.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",308456.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",308490.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",308508.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",310417.0,OU,BCE,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",310568.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",310698.0,OU,BCD,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",314149.0,OU,BCB,M,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",323804.0,OU,BCD,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",324009.0,OU,BCB,M,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",324259.0,OU,BCD,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",324594.0,OU,BCD,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",325427.0,OU,BCE,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",325721.0,OU,BCD,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",326713.0,OU,BCE,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",327553.0,OU,BCD,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",334398.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",335795.0,OU,BCB,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",369872.0,OU,SC,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",371944.0,OU,SC,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",374002.0,OU,SC,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",383713.0,OU,SC,M,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",391675.0,OU,SC,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",398898.0,OU,SC,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",419366.0,OU,ST,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",438078.0,OU,ST,F,NO,P2
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",441310.0,OU,ST,M,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",158368.0,AU,OC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",278039.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",294000.0,OU,BCB,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",299295.0,OU,OC,F,YES,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",306512.0,OU,BCD,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",310237.0,OU,ST,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",312289.0,OU,SC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",312628.0,NL,SC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",314477.0,OU,BCB,M,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",320200.0,OU,BCE,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",323838.0,OU,OC,M,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",324264.0,OU,BCE,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",331264.0,SVU,BCE,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",332214.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",333075.0,OU,BCE,M,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",342962.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",343619.0,OU,BCB,M,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",345154.0,OU,BCE,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",345617.0,OU,BCB,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",349398.0,OU,BCB,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",355533.0,OU,BCD,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",359059.0,OU,BCD,M,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",367980.0,OU,BCD,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",391859.0,OU,SC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",398978.0,OU,BCA,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",405135.0,OU,BCA,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",412797.0,OU,ST,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",423836.0,OU,SC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",426458.0,OU,BCC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",433728.0,OU,SC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",435759.0,OU,SC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",438729.0,OU,SC,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",510844.0,OU,ST,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",518520.0,OU,ST,F,NO,P2
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",606366.0,OU,ST,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",186593.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",224059.0,OU,OC,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",255123.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",303649.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",310232.0,OU,BCD,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",321491.0,OU,OC,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",331371.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",339211.0,OU,BCA,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",343228.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",347367.0,OU,OC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",349768.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",355790.0,OU,BCA,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",357832.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",364811.0,OU,BCB,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",368036.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",372041.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",374128.0,OU,BCB,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",379254.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",382964.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",395264.0,OU,BCA,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",408563.0,OU,BCA,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",409904.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",420781.0,OU,BCA,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",421658.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",435994.0,OU,BCA,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",438279.0,OU,ST,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",440050.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",447940.0,OU,SC,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",448513.0,OU,ST,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",450666.0,OU,SC,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",455701.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",456040.0,OU,SC,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",530725.0,OU,ST,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",643129.0,OU,ST,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",672974.0,OU,ST,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",708455.0,OU,ST,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",,,,,NO,
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",318008.0,OU,OC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",325632.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",333360.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",343666.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",345333.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",345340.0,OU,BCE,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",346383.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",350001.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",351393.0,OU,OC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",355487.0,OU,BCE,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",359396.0,OU,BCE,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",359413.0,OU,OC,F,YES,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",362119.0,OU,OC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",364079.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",370185.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",376789.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",383392.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",383441.0,OU,BCD,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",383785.0,OU,SC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",385117.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",385349.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",385441.0,OU,SC,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",389619.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",392033.0,OU,BCB,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",395979.0,OU,SC,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",419587.0,OU,ST,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",421680.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",421699.0,OU,SC,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",438734.0,OU,SC,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",440575.0,OU,BCA,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",441605.0,OU,BCA,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",449894.0,OU,BCA,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",458185.0,OU,BCA,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",465202.0,OU,BCA,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",628117.0,OU,ST,F,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",690135.0,OU,ST,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",730386.0,OU,ST,M,NO,P2
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",746570.0,OU,ST,F,NO,P2
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",86541.0,AU,OC,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",111166.0,AU,BCB,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",172588.0,OU,OC,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",180417.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",181467.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",184066.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",184538.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",185031.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",185279.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",189270.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",189366.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",190965.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",192121.0,OU,BCE,F,NO,P2
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",193251.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",197293.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",197647.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",200254.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",201499.0,OU,OC,F,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",201606.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",202755.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",202813.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",203065.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",205707.0,OU,BCB,F,NO,P1
